,text,label,timestamp
27137,"The World Health Organisation 's Emergency Committee is meeting in Geneva to decide on whether the new coronavirus spreading from @ @ @ @ @ .
This is the organisation ’ s third meeting in a week .
The new @ @ @ @ @ detected in China 's Wuhan in December and has since spread to at least 20 @ @ @ @ @ US , Singapore , South Korea , Thailand , Australia , Nepal , France and @ @ @ @ @ feed to find out more .",0,1-2020
27136,"The World Health Organization ( WHO ) during an urgent session on Thursday recognized the Wuhan virus as a public health emergency of international concern .
Despite the warning , the WHO did not issue special recommendations on international travel or trade restrictions .
The Centres for Disease Control and Prevention ( CDC ) confirmed earlier on Thursday the first case of person-to-person transmission of the coronavirus within the United States .
Unlike previously confirmed cases in the US , the latest patient had no history of recent travel to China .
The infected individual did share a household with @ @ @ @ @ @ @ central Chinese province before getting diagnosed on 21 January .
Before Thursday ’ s development , five cases of the new virus have been confirmed in the United States with more than 90 other people suspected of being infected .
In terms of its spread , the coronavirus has already surpassed the SARS health epidemic , which infected only about 8,000 people over a six-month period , though that killed about 800 before it came under control .
China itself has gone so far as to shut down several cities considered to be @ @ @ @ @ @ @ Tedros Adhanom Ghebreyesus stressed Thursday that China was demonstrating a robust response to the outbreak and , potentially , setting a new standard in terms of handling such critical situations .",0,1-2020
27135,"Lone Star College ( LSC ) noted that rooms at the campus were `` being cleared and students and staff @ @ @ @ @ .
LSC-Kingwood is closed for the remainder of today '' .
Earlier , LSC sounded @ @ @ @ @ campus , urging people to hide in `` nearest '' rooms and lock the doors @ @ @ @ @ not a drill .
Unconfirmed reports that cite local police stated the lockdown was prompted @ @ @ @ @ active shooter .
The LSC administrative staff tweeted that police were investigating `` an incident @ @ @ @ @ without giving further details .
​According to Ed Gonzalez , there were no reports of @ @ @ @ @ scene will secure the entire campus .
​Gonzalez said that there was no confirmation of @ @ @ @ @ time , revealing that `` Initial call came from a 3rd party caller '' .
@ @ @ @ @ were at the campus to `` stay in place , listen for law enforcement commands @ @",0,1-2020
54299,"Twitter has added a prompt to search results about coronavirus to direct users to official Government information .
The social media platform said the tool was part of efforts to ensure correct information reached those searching from it and prevent misinformation spreading .
When searching for the term `` coronavirus '' on the site , users are presented with a link to the Department of Health and Social Care website and its official Twitter account , where official updates are issued .
Health Secretary Matt Hancock said : `` Public safety is our top priority and as this is a @ @ @ @ @ @ @ crucial everyone is able to access reliable , accurate information on coronavirus .
`` I welcome that Twitter is taking action to direct users to official Government health advice , helping to tackle misinformation and ensure the public is well informed .
`` This action is hugely important , and I want to see more social media companies follow their lead .
`` I want to stress there are no confirmed cases of coronavirus in the UK and we have world-leading clinicians and expert teams working to protect UK patients and staff to @ @ @ @ @ @ @ said the tool had been introduced in response to increasing online discussion about the virus outbreak .
`` Given the rapidly evolving nature of the issue and the growing international response , we 've launched a new dedicated search prompt to ensure that when you come to the service for information about the £coronavirus , you 're met with credible , authoritative information first , '' the company said in a blog post on the feature .
The number of cases of coronavirus has jumped to 7,711 , with 170 deaths .
India @ @ @ @ @ @ @ as did the Philippines .
In the UK , 161 people have tested negative for the virus as of Thursday .
An evacuation flight to bring British nationals back to the UK from the Chinese city at the centre of the coronavirus outbreak will leave on Thursday night , the Foreign Secretary Dominic Raab has said .",1,1-2020
27134,"The US Department of State placed American non-emergency diplomatic staffers and their families in China on the so-called `` authorized departure '' , which enables them to leave the virus-hit nation voluntary .
According to the Axios media outlet , citing a State Department spokesperson , the notice applies `` to all non-emergency US government employees at the US Embassy in Beijing and the Consulates General in Chengdu , Guangzhou , Shanghai , and Shenyang '' .
According to the media report , the US consulate staff in Wuhan are under `` ordered departure '' .
The `` authorized departure @ @ @ @ @ @ @ an order for personnel to leave the country .
Delta , United and American Airlines have temporarily suspended the number of flights between the United States and China due to the outbreak .
A US government-chartered plane on Wednesday landed in Riverside , California from the Chinese city of Wuhan with 201 American diplomats and civilians .
All evacuees were checked for signs of sickness during a refueling stop in Alaska .
The Centres for Disease Control and Prevention ( CDC ) detected on Thursday the first isolated case of human-to-human transmission of @ @ @ @ @ @ @ .",0,1-2020
27132,"According to the prime minister , the infected persons are two Chinese tourists , who arrived in Italy several days ago .
`` We have taken all the measures to isolate these two cases , '' Conte said , adding that additional preventive measures could be applied against vehicles and people with whom the Chinese couple had come into contact .
The prime minister also announced that Italy is suspending flights to and from China .
Italy joined a long list of other countries and airlines around the world that previously canceled flights to and from China amid the threat @ @ @ @ @ @ @ , Delta , United Airlines , British Airlines , Lufthansa , Finnair , EL AI , Scandinavian Airlines , Air India , Air Canada and others .
Italy became the 19th nation , which has registered the new coronavirus outside China that is an epicenter of the epidemic .
Since the beginning of the outbreak in the Chinese city of Wuhan , over 60 cases of infection have been registered in the 19 countries , including in Thailand , Germany , France , the US and Australia , but no deaths have been @ @ @ @ @ @ @ of coronavirus was first detected last December in Wuhan .
The epidemic has already left 170 people dead in China as well as over 7,800 more infected globally .
Earlier today , the World Health Organization ( WHO ) declared a public health emergency of international concern over the outbreak of coronavirus .",0,1-2020
27131,"Thai Digital Economy and Society Minister Buddhipongse Punnakanta told AFP that an unidentified man and woman were recently charged with violating Thailand ’ s computer crimes act for separate social media posts about the coronavirus that has left 171 dead in China and infected at least 8,000 people around the world .
`` They already admitted that they created fake news , '' Buddhipongse said , AFP reported , also noting that additional suspects are being investigated over their potential spreading of false information .
At least 14 cases of the virus have been detected in Thailand , making it @ @ @ @ @ @ @ cases after China .
The US Centers for Disease Control and Prevention also confirmed Thursday the first case of person-to-person transmission of the virus within the US .
The spread of the Wuhan coronavirus has been compared to the severe acute respiratory syndrome ( SARS ) outbreak , which was first reported in Asia back in 2003 and was caused by a similar coronavirus .
It spread to 37 countries in North America , South America , Europe and Asia , infecting more than 8,000 people and killing 774 in 2003 over a @ @ @ @ @ @ @ coronavirus has already infected some 8,000 people in about a month ’ s time .",0,1-2020
52375,"World Health Organization ( WHO ) Director-General Tedros Adhanom Ghebreyesus arrives for a press conference following a WHO meeting to discuss whether the new coronavirus outbreak constitutes an international health emergency in Geneva , Switzerland on January 30 , 2020 .
The World Health Organization declared on Thursday that the coronavirus epidemic in China now constitutes a public health emergency of international concern .
Tedros Adhanom Ghebreyesus , WHO director-general , announced the decision after a meeting of its Emergency Committee , an independent panel of experts , amid mounting evidence of the virus spreading to some 18 countries .
@ @ @ @ @ @ @ that recent weeks have witnessed an unprecedented outbreak which has been met by an unprecedented response .
“ Let me be clear , this declaration is not a vote of no confidence in China , ” he said .
“ Our greatest concern is the potential for the virus to spread to countries with weaker health systems , ” he added .
The WHO panel , chaired by Didier Houssin of France , is composed of 16 independent experts .
Twice last week the experts had decided not to declare an emergency while @ @ @ @ @ @ @ awaited evidence of confirmed person-to-person spread of the virus in other countries , so as to meet their criteria for a global emergency .
The declaration of a global emergency triggers recommendations to all countries aimed at preventing or reducing cross-border spread of disease , while avoiding unnecessary interference with trade and travel .
It covers temporary recommendations for national health authorities worldwide , which include stepping up their monitoring , preparedness and containment measures .
Although the WHO has no legal authority to sanction countries , it could ask governments to provide @ @ @ @ @ @ @ restrictions that they impose in the event of an international emergency .",1,1-2020
52376,"France confirms sixth case of coronavirus infection , health official says France has confirmed a sixth case of infection by @ @ @ @ @ , a French health official said on Thursday .
France confirmed its first three cases @ @ @ @ @ Friday , a fourth case on Tuesday and a fifth case on Wednesday .",1,1-2020
52378,"This file photo taken on June 27 , 2019 shows two Air France aircraft on the tarmac of Roissy-Charles de @ @ @ @ @ , France .
Air France announced on Thursday it will suspend all its scheduled flights @ @ @ @ @ until Feb 9 , the latest reaction in response to the deadly coronavirus outbreak in @ @ @ @ @ suspended its flights to and from the Chinese town of Wuhan , the epicentre of @ @ @ @ @ 22 , and the suspension remains in effect until further notice .
“ Customers with @ @ @ @ @ China for departures on or before February 29 , 2020 , may change their flight @ @ @ @ @ , or request a refund , at no extra cost ” , the airline said @ @ @ @",1,1-2020
52379,"World Health Organization ( WHO ) Director-General Tedros Adhanom Ghebreyesus arrives for a press conference following a WHO meeting to discuss whether the new coronavirus outbreak constitutes an international health emergency in Geneva , Switzerland on January 30 , 2020 .
The nationwide death toll in China 's coronavirus outbreak has risen to 213 , with nearly 2,000 new cases confirmed , the National Health Commission said on Friday .
In its daily update , the commission said 43 new deaths had occurred as a result of the virus , all but one of them in hardest-hit Hubei province where @ @ @ @ @ @ @ numbers indicate that the daily death count and the overall spread of the virus within China were continuing to grow steadily , despite unprecedented quarantine measures imposed on Hubei a week ago and other preventative steps nationwide .
On Thursday , Chinese health officials had reported a nationwide total of 38 new deaths , all but one of them in Hubei .
The National Health Commission said there were 1,982 new confirmed cases , bringing the total to just under 10,000 .
Another 102,000 people were under medical observation with possible symptoms of @ @ @ @ @ @ @ initially downplayed the threat posed by the disease , but revised its risk assessment after crisis talks on Thursday .
`` We must all act together now to limit further spread ... We can only stop it together , '' WHO chief Tedros Adhanom Ghebreyesus told a briefing in Geneva .
Tedros nevertheless said travel and trade restrictions with China were unnecessary to stem the spread of the virus , which has now been confirmed in more than 15 other countries across the globe .
Many countries have already urged their citizens not @ @ @ @ @ @ @ entry for travellers from the central Chinese city of Wuhan , where the virus first surfaced .",1,1-2020
52380,"A laboratory operator wearing protective gear handles patients ’ samples in a laboratory of the National Reference Center for respiratory viruses at the Institut Pasteur in Paris , France on January 28 , 2020 .
France has confirmed a sixth case of infection by the new coronavirus from China , a French health official said on Thursday .
France confirmed its first three cases of the Wuhan coronavirus on Friday , a fourth case on Tuesday and a fifth case on Wednesday .
Meanwhile , a jet carrying around 200 French citizens flew out of the virus-hit Chinese city of @ @ @ @ @ @ @ journalists on board the flight .
The French military aircraft is bound for southern France , where the passengers will undergo a 14-day quarantine , in case they are carrying the new coronavirus .
The United States and Japan have already carried out airlifts from Wuhan for their citizens .
A second US flight is planned in the coming days .
Britain also plans to evacuate around 200 of its citizens on Friday and Australia and New Zealand are among others organising similar operations .
The European Commission has said it is planning @ @ @ @ @ @ @ .
Beijing has taken extreme steps to stop the spread of the virus , effectively quarantining more than 50 million people in Wuhan and surrounding Hubei province , including thousands of foreigners .
The World Health Organization on Thursday declared a global emergency over the virus , which has also spread to more than 15 other countries .
China 's death toll from the virus rose to 212 on Friday as hardest-hit Hubei province reported 42 new fatalities .",1,1-2020
52499,"British Airways has axed flights serving mainland China until at least the end of next month because of Government coronavirus travel advice .
The airline announced that it has extended the cancellation of flights connecting Heathrow with Beijing and Shanghai up to and including February 29 .
BA normally operates daily flights from Heathrow to the two cities but these have been suspended since the Foreign and Commonwealth Office updated its advice on Tuesday to warn against `` all but essential travel '' to mainland China .
Flights to and from Hong Kong are unaffected .
A spokesman for the @ @ @ @ @ @ @ customers on cancelled flights so we can discuss their travel options , including re-booking on to other carriers where possible , full refunds , or booking with BA for a later date of travel .
`` Customers can also find the latest information and options on BA.com .
`` Safety is at the heart of everything we do and we will keep the situation under review . ''
Virgin Atlantic is operating its flights between Heathrow and Shanghai as normal , saying it will `` continue to monitor the situation '' .
Several @ @ @ @ @ @ @ schedule of UK flights .
An airline industry source told the PA news agency that the FCO 's travel advice is a recommendation rather than a ban , and carriers are making individual assessments on whether to continue flights .",1,1-2020
27133,"The office of Russian Deputy Prime Minister Tatyana Golikova - who chairs special Russian task force group on the Wuhan coronavirus - has not confirmed the reports about the first case of infection in Moscow .
`` We do not confirm this information '' , the office said on late Thursday , adding that the special unit will gather on Friday to focus on additional measures to prevent new coronavirus spread .
Russian Prime Minister Mikhail Mishustin approved earlier the composition of the emergency response team that will be tasked with preventing the novel coronavirus from spreading into the country @ @ @ @ @ @ @ of the national border in the Far East as part of the effort to prevent the spread of the coronavirus from China .
The new deadly strain of coronavirus was first detected last December in China ’ s Wuhan and has since spread to 19 countries .
The epidemic has already left 170 people dead in China as well as over 7,800 more infected globally .
Russia has not registered any confirmed cases of the new coronavirus .
On Thursday , the World Health Organization declared a public health emergency of international concern @ @ @ @ @ @",0,1-2020
46382,"• Wuhan , a city in the Chinese province of Hubei with a population of 11 million , has been under an unprecedented quarantine since January 23 because it is the epicenter of the novel coronavirus outbreak .
• The coronavirus , 2019-nCoV , had killed at least 170 people and infected more than 7,700 worldwide — the vast majority in China — as of Thursday morning .
• In just a week under quarantine , Wuhan has experienced food shortages , an overwhelming number of patients , and several evacuations of foreigners visiting the city .
The epicenter of @ @ @ @ @ @ @ a city in the Chinese province of Hubei with a population of 11 million , has been under an unprecedented quarantine since January 23 .
The coronavirus , 2019-nCoV , had killed at least 170 people and infected more than 7,700 worldwide — the vast majority in China — as of Thursday morning .
The number of Wuhan coronavirus infections in the mainland officially outstripped those of SARS on Wednesday morning .
The number of SARS cases on the mainland topped out at 5,327 .
SARS , which also originated in China , @ @ @ @ @ @ @ nearly 800 people worldwide from 2002 to 2003 .
That disease , which stands for severe acute respiratory syndrome , was caused by the same viral family as 2019-nCoV .
In just a week under quarantine , Wuhan has experienced food shortages , an overwhelming number of patients , and several evacuations of foreigners from the city .
Developments in the coronavirus outbreak and how the city is coping paint a picture of panic .",1,1-2020
59561,Jon Rappoport of nomorefakenews.com joins The Alex Jones Show to break down how the coronavirus pandemic could be used to @ @ @ @ @ forced inoculation program .,0,1-2020
72143,"Commerce Secretary Wilbur Ross on Thursday said that he believes the coronavirus is likely to “ accelerate ” the return of jobs to the United States and Mexico , as companies assess what he described as the potential “ risk factor ” for doing business in China .
“ I don ’ t want to talk about a victory lap over a very unfortunate , very malignant disease , but the fact is it does give businesses yet another thing to consider when they go through their review of their supply chain , ” Ross said during an appearance on @ @ @ @ @ @ @ all the other things , you have SARS , you have the African swine virus there , now you have this .
It ’ s another risk factor that people need to take into account.
” He added : “ So , I think it will help accelerate the return of jobs to North America—some to the US , probably some to Mexico as well.
” The remarks , which prompted immediate shock and outrage on social media , came as China announced that the death toll from the virus has risen to @ @ @ @ @ @ @ reporting that every province and region in the country has been affected .
The deadly outbreak has sparked a wave of misinformation online , as well as a renewal of racist stereotypes of Chinese people and food .
Meanwhile , the Trump administration appears woefully underprepared to tackle the virus .",1,1-2020
31156,"Alex Jones talks to Keith Bansemer of My Patriot Supply about how important it is for patriots to have access @ @ @ @ @ water in case of global pandemics such as the coronavirus .
This article was posted @ @ @ @ @ , 2020 at 6:16 am",0,1-2020
43216,"( Natural News ) The World Health Organization has now declared the coronavirus to be a global pandemic , after person-to-person transmission has been confirmed in the United States and other countries .
This spreading of the pandemic across multiple countries qualifies it for global pandemic status .
The American people remain oblivious to the pandemic , as the fake news media has been downplaying the severity of the outbreak for days .
Even many people in the independent media seem to lack any real understanding of how pandemics spread , and they don ’ t yet understand the mathematical @ @ @ @ @ @ @ first case of human-to-human transmission of the novel coronavirus in the U.S. has been confirmed in Chicago , according to state and federal health officials , as governments and corporations around the world are scrambling to limit the damage from the fast-spreading virus , ” reported the Wall Street Journal minutes ago .
The WSJ notes that the coronavirus pandemic has spread to 15 other countries , with human-to-human transmission also confirmed outside both the USA and China .
The World Health Organization just concluded an emergency meeting in which a full global @ @ @ @ @ @ @ actually a good thing , as it may give nations like the United States the political cover they need to block all flights from China — arguably the only way that further spread can be halted .
Given the “ stealth ” nature of the coronavirus and the fact that it can be spread by symptomless carriers who don ’ t even know they ’ re infecting others , isolation is the only answer to stopping the exponential spread of the pandemic .
That means President Trump has a very short window of @ @ @ @ @ @ @ flights from China , or risk further expansion of the pandemic in the United States .
This is a rare case where we agree with the WHO ’ s decision to declare a global pandemic .
It ’ s the right thing to do , and it may allow governments to start enacting enhanced quarantines and isolation procedures that seem to be the only way to stop this .",0,1-2020
16393,How the Wuhan coronavirus spreads and what ’ s being done about it,1,1-2020
15998,"Searching Google for “ coronavirus ” will now send users to a curated search results page with resources from the World Health Organization , safety tips , and news updates , Google and the WHO announced today .
This effort , which is just one of Google ’ s SOS Alerts , is now live .
Google also announced a $ 250,000 direct grant from Google.org , the company ’ s philanthropic arm , that will go to the Chinese Red Cross to help support coronavirus relief efforts .
The WHO declared today that the coronavirus outbreak is a global @ @ @ @ @ @ @ started in December , there have been over 8,000 confirmed cases and more than 170 deaths .
The first person-to-person transmission of coronavirus was reported in the US earlier today ; as of January 29th , five people in the US have been confirmed to have the disease and 92 people are under investigation , according to the CDC .
Multiple airlines have suspended or canceled flights in the near future as a safety precaution , and some companies , including Google and Tesla , have closed down their offices or operations in @ @ @ @ @ @ @ ’ re tracking the coronavirus outbreak closely at The Verge .
We ’ ve got an explainer about it right here , and you can read all of our coronavirus coverage here .",1,1-2020
28717,"Scotland 's chief medical officer has said a positive case of coronavirus in the country is `` highly likely '' in the coming days .
As of Thursday , 16 people are known to have had negative tests for the virus in Scotland .
Most of them were quarantined through self-isolation at home , although those with more serious conditions were taken to hospital .
A meeting was held on Wednesday , chaired by the First Minister , to discuss the spread of the virus and Scotland 's preparations for a contamination .
Chief medical officer Catherine Calderwood said on @ @ @ @ @ @ @ we 'll have a positive case of coronavirus in Scotland in the coming days .
`` The public can be assured that Scotland has well-established plans and is well prepared for these types of outbreak .
`` We have a proven track record of dealing with challenging health issues and have established public health and infectious disease experts working round the clock .
`` We have also activated our emergency resilience operation . ''
It comes after Professor Yvonne Doyle , medical director and director of health protection for Public Health England , @ @ @ @ @ @ @ to come from someone already in the country .
As of Thursday , a total of 161 tests had been carried out on people across England , Scotland , Wales and Northern Ireland - all with negative results .
The UK Government said the risk to the population remains low .
A plan is in place for dealing with a confirmed case , as is usual for any virus outbreak .
There is also legislation already in place to impose restrictions on someone 's movement under public health law if deemed necessary .
@ @ @ @ @ @ @ for the virus is urged to contact NHS 24 .
All tests are currently being carried out a single UK facility , although it is expected this will soon be rolled out to sites in Scotland .
The waiting time to return results is currently between 24 and 48 hours .
Meanwhile , the UK Government is currently negotiating with Chinese authorities on plans to fly out around 200 British citizens who have been in Wuhan and the surrounding Hubei province .
There are no direct flights from China to Scotland .",1,1-2020
16385,H & M ’ s first female CEO takes over from founding family scion after fast-fashion pioneer struggles,1,1-2020
16392,How the Wuhan coronavirus spreads and what ’ s being done about it,1,1-2020
41244,"Jan. 29 ( UPI ) -- The Trump administration announced the formation of a coronavirus task force on Wednesday as the disease continues to spread worldwide .
The White House said in a statement that the President 's Coronavirus Task Force has been meeting daily since Monday and will lead the Trump Administration 's efforts to monitor , contain and mitigate the spread of the disease .
Chinese health officials announced early Thursday that the death toll climbed to 170 from 132 the day before and the number of confirmed cases surged to nearly 8,000 , well above the 5,327 @ @ @ @ @ @ @ nation during the outbreak of 2002 to 2003 that killed more than 800 people .
The disease has spread to more than 15 countries , including the United States where five patients have tested positive for the disease , called 2019-nCoV , with an additional 92 people still awaiting test results , according to the U.S. Centers for Disease Control and Prevention .
President Donald Trump chaired the task force 's meeting Wednesday , charging the 12 health experts to lead the U.S. government 's response to the disease and to keep him @ @ @ @ @ @ @ `` Just received a briefing on the Coronavirus in China from all our GREAT agencies , who are also working closely with China , '' Trump said via Twitter .
`` We will continue to monitor the ongoing developments .
We have the best experts anywhere in the world , and they are on top of it 24/7 ! ''
Secretary of Health and Human Services Alex Azar has been tapped to lead the task force , which is to be coordinated through the National Security Council and is composed of White House @ @ @ @ @ @ @ , State Department , Homeland Security , Transportation Department and the National Institute of Allergy and Infectious Diseases at the National Institutes of Health , among others .
`` The risk of infection for Americans remains low , and all agencies are working aggressively to monitor this continuously evolving situation , '' the White House said .",1,1-2020
16391,How the Wuhan coronavirus spreads and what ’ s being done about it,1,1-2020
16390,How the Wuhan coronavirus spreads and what ’ s being done about it,1,1-2020
40292,"Upon taking office one of the first initiatives from President Trump and First Lady Melania Trump was to organize a @ @ @ @ @ an extreme opioid crisis impacting many American communities .
In October 2017 , President Trump @ @ @ @ @ public health emergency .
Today the White House and CDC announce some incredible results as @ @ @ @ @ .
[ CDC Data Here ] Fatal drug overdoses dropped in 2018 for the first @ @ @ @ @ and as a result average life expectancy for Americans increased for the first time in @ @ @ @ @ deaths are still an urgent health emergency ; and the entire program will remain a @ @ @ @ @ upward trend has been stopped and is starting to reverse .
Senior Counselor Kellyanne Conway @ @ @ @ @ , and Asst .
Secretary of Public Health Admiral Brett Giroir hold a press conference @ @ @ @ @",0,1-2020
1892,"Secretary of Commerce Wilbur Ross sees a silver lining to the fatal coronavirus that ’ s infected thousands of people in China .
During an interview with Fox Business host Maria Bartiromo on Thursday morning , Ross said that while he doesn ’ t “ want to talk about a victory lap ” regarding the disease , “ the fact is it does give businesses yet another thing to consider when they go through their review of their supply chain.
” The Trump official ticked off other major disease outbreaks that originated in China over the past 20 years , @ @ @ @ @ @ @ .
“ Now you have this , ” Ross said .
“ It ’ s another risk factor that people need to take into account.
” “ So I think it will help to accelerate the return of jobs to North America , ” he continued .
“ Some to U.S. , probably some to Mexico as well.
” The BBC reported on Thursday that the coronavirus , a respiratory illness that originated in Wuhan , China in early January , has spread through every region in China , infecting over 7,000 people @ @ @ @ @ @ @ other countries globally , including the U.S .
The death toll in China has climbed to 170 as of Wednesday .
There have been no recorded deaths outside the country so far .",1,1-2020
16389,How the Wuhan coronavirus spreads and what ’ s being done about it,1,1-2020
16388,How the Wuhan coronavirus spreads and what ’ s being done about it,1,1-2020
70879,"The Angle ’ s getting a rebrand next week .
Don ’ t worry : This newsletter will still have the same stories you love .
They ’ ll just come with a different name—The Slatest—and a sharp new look .
You don ’ t need to take any action to keep receiving it , but if change isn ’ t your thing , unsubscribe here or below ( we ’ ll miss you ) .
Duh : Throughout the impeachment trial , the president ’ s defenders have argued that his motivations in the Ukraine affair are fundamentally unknowable @ @ @ @ @ @ @ who does know the state of Donald Trump ’ s mind : Donald Trump .
Tom Scocca makes the case for calling him to testify .
Plus , Dahlia Lithwick explains why the president ’ s “ L ’ état , c ’ est moi ” defense is so dangerous .
A history of virulence : The new coronavirus is just the latest in a series of pandemics in the 21st century .
Rebecca Onion has a roundup of what happened and what we learned in the outbreaks of SARS , swine flu @ @ @ @ @ @ @ : The Supreme Court has ruled that automatic life-without-parole sentences for juveniles are unconstitutional , but it didn ’ t give any guidance on what would replace them .
In a piece published in partnership with the Marshall Project , Eli Hager covers the devastating range of sentences across states , which keep juveniles in prison until they leave “ in a wheelchair—or on a gurney.
” They knew : At the dawn of the information age , when many scientists predicted that computers would lead to a more equal society , activists @ @ @ @ @ @ @ more troubling possibility : that technological progress could magnify racism instead of eradicating it .
In the modern era of discriminatory algorithms , those warnings seem more prescient than ever , as Charlton McIlwain writes .
For fun : Those who do not remember The Naked Gun are doomed to repeat it .
Nothing to see here , Vicky",1,1-2020
16386,How the Wuhan coronavirus spreads and what ’ s being done about it,1,1-2020
59032,"A San Diego resident who developed a respiratory illness after returning home from Wuhan , China , has tested negative for the new coronavirus .
The San Diego County Health and Human Services Agency said Thursday evening that the U.S. Centers for Disease Control and Prevention had confirmed the results .
No one else in the county is currently under observation for signs of the virus .
“ We are monitoring this new virus just like we would any infectious disease , ” Dr. Wilma Wooten , San Diego County ’ s public health officer , said in a statement @ @ @ @ @ @ @ surveillance to keep this virus from spreading locally.
” Passengers arriving from Wuhan at Los Angeles International Airport and San Francisco International Airport are being screened .
The goal is to identify people who may have symptoms of being infected with the coronavirus , which the World Health Organization on Thursday declared a global health emergency .
Health officials continue to say that the risk of infection for the general public is minimal in California , as well as in the rest of the United States .
People who have not traveled to @ @ @ @ @ @ @ detected and have not had close contact with a patient who tested positive for coronavirus have a very low risk of infection .
As of Thursday , only two people in California , a patient in Los Angeles County and another in Orange County , had tested positive for the coronavirus , called 2019-nCoV .
The respiratory virus , first identified in Wuhan , has has sickened more than 9,770 people on four continents and claimed at least 213 lives .",1,1-2020
68105,"The Commerce Secretary said he did n't want to talk about a victory lap because of China 's current misfortunes with the coronavirus outbreak , but then went on to take a victory lap because of China 's current misfortunes with the coronavirus outbreak .
Their loss , our gain in the amoral world of global capitalism .
Commerce Secretary Wilbur Ross said Thursday that the coronavirus outbreak in China could lead businesses to bring jobs back to the United States and Mexico .
`` Well , first of all , every American 's heart has to go out to @ @ @ @ @ @ @ , I do n't want to talk about a victory lap over a very unfortunate , very malignant disease , '' Ross told Fox Business Network on Thursday .
`` But the fact is , it does give businesses yet another thing to consider when they go through their review of their supply chain . ''
`` On top of all the other things , you had SARS , you had the African swine virus there , now you have this , '' Ross continued .
`` It 's another risk factor that @ @ @ @ @ @ @ So , I think it will help to accelerate the return of jobs to North America .
Some to U.S. , probably some to Mexico , as well . ''",1,1-2020
16387,Eli Lilly smashed Wall Street projections thanks to its diabetes drugs,1,1-2020
18875,"The coronavirus is already disrupting the global supply chain , starting with these commodities",1,1-2020
37110,"NOVOSIBIRSK , RUSSIA - JANUARY 30 , 2020 : A Rospotrebnadzor ( Russian Federal Service for Consumer Protection and Welfare Supervision ) official uses thermal imaging devices to remotely measure temperature of passengers arriving at Novosibirsk International Airport from Sanya , China , in connection with the outbreak of a pneumonia-like coronavirus in the Chinese city of Wuhan in December 2019 .
The State Department on Thursday authorized a departure of all non-emergency government employees from the U.S. Embassy in Beijing , along with their family members , as the deadly coronavirus continues to spread .
The authorization also extends @ @ @ @ @ @ @ Chinese cities of Chengdu , Guangzhou , Shanghai , and Shenyang , according to a State Department official .
`` The Department of State made the decision to put the U.S. Embassy and Consulates General on authorized departure status out of an abundance of caution related to logistical disruptions stemming from restricted transportation and availability of appropriate health care related to the novel coronavirus , '' the State Department said in a statement .
Both the U.S. Embassy and Consulates General will continue to provide consular services across China , as resources allow @ @ @ @ @ @ @ authorization , which is not an order to leave the country , came just after the World Health Organization declared the spread of the virus a global health emergency .
Since first emerging about a month ago , the virus has infected more than 8,200 people , and has killed at least 171 people in China and has spread to at least 18 other countries , including the United States .
Earlier Thursday , the United States confirmed its first case of human-to-human transmission of the virus .
Almost two dozen other patients @ @ @ @ @ @ @ Illinois .
Multiple people have contracted the virus through human-to-human transmission outside of China , according to a WHO official .
Earlier this week , the Centers for Disease Control and Prevention advised Americans to avoid all nonessential travel to China .
The State Department on Monday also raised its travel advisory for China from Level 2 to Level 3 , asking Americans to `` reconsider travel to China due to the novel coronavirus . ''",1,1-2020
66689,"Coronavirus Offers Reasons for Concern But Not for Panic At this point coronavirus looks a bit like sharks , snakes @ @ @ @ @ things that provoke disproportionate amounts of fear : Our view",1,1-2020
37109,"US President Donald Trump speaks about the United States - Mexico - Canada agreement , known as USMCA , during a visit to Dana Incorporated , an auto supplier manufacturer , in Warren , Michigan , January 30 , 2020 .
President Donald Trump said the U.S. government was working closely with China to contain the coronavirus outbreak that has killed at least 171 people , predicting `` a very good ending '' for the United States .
`` We are working very closely with China and other countries , and we think it 's going to have a very @ @ @ @ @ @ @ can assure you , '' Trump said Thursday while visiting a manufacturing plant for auto supplier Dana in Warren , Michigan , a suburb of Detroit .
Trump said U.S. officials believe `` we have it all under control , '' adding that it 's a `` very small problem in this country . ''
Trump 's comments come hours after the Centers for Disease Control and Prevention confirmed the first human transmission of the virus in the U.S .
The World Health Organization declared the fast-spreading outbreak a global health emergency earlier @ @ @ @ @ @ @ the coronavirus came toward the end of a roughly 30-minute speech in the battleground state , much of which he used to celebrate the signing on Wednesday of a new North American trade deal .",1,1-2020
